CUSTOMATTR15,SUMMARY,LASTOCCURRENCE,CLEARTIMESTAMP
CGMIR49,ERI-4G NODEB DISCONNECTED,14/10/2020 1:20,14/10/2020 1:27
CGMIR49,ERI-4G NODEB DISCONNECTED,14/10/2020 2:42,14/10/2020 2:44
CGMIR74,ERI-4G NODEB DISCONNECTED,14/10/2020 0:26,14/10/2020 0:32
CGMIR74,ERI-4G NODEB DISCONNECTED,14/10/2020 0:40,14/10/2020 0:42
CGMIR74,ERI-4G NODEB DISCONNECTED,14/10/2020 1:22,14/10/2020 1:24
CGMIR74,ERI-4G NODEB DISCONNECTED,14/10/2020 2:42,14/10/2020 2:44
CMSDR78,ERI-4G NODEB DISCONNECTED,14/10/2020 22:44,1/1/1970 6:00
DHBDD44,ERI-4G NODEB DISCONNECTED,14/10/2020 0:20,14/10/2020 4:47
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 0:03,14/10/2020 9:43
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 9:57,14/10/2020 10:25
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 14:52,14/10/2020 14:56
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 15:19,14/10/2020 15:24
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 15:48,14/10/2020 15:53
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 16:40,14/10/2020 16:45
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 17:08,14/10/2020 17:14
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 17:34,14/10/2020 17:41
DHKDM36,ERI-4G NODEB DISCONNECTED,14/10/2020 18:27,14/10/2020 18:31
FNCGL06,ERI-4G NODEB DISCONNECTED,15/10/2020 0:21,1/1/1970 6:00
BBSDR09,ERI-4G SITE DOWN,14/10/2020 17:08,14/10/2020 17:08
BBSDR09,ERI-4G SITE DOWN,14/10/2020 18:36,1/1/1970 6:00
CGHTZ09,ERI-4G SITE DOWN,14/10/2020 18:55,14/10/2020 19:09
CGHTZ09,ERI-4G SITE DOWN,14/10/2020 19:25,14/10/2020 19:48
CGHTZ09,ERI-4G SITE DOWN,14/10/2020 21:22,14/10/2020 21:22
CGHTZ09,ERI-4G SITE DOWN,14/10/2020 21:37,14/10/2020 21:37
CGHTZ09,ERI-4G SITE DOWN,15/10/2020 1:16,1/1/1970 6:00
CGHTZ09,ERI-4G SITE DOWN,15/10/2020 0:44,15/10/2020 0:45
CGHTZ16,ERI-4G SITE DOWN,14/10/2020 18:55,14/10/2020 19:09
CGHTZ16,ERI-4G SITE DOWN,14/10/2020 21:22,14/10/2020 21:23
CGHTZ16,ERI-4G SITE DOWN,14/10/2020 21:37,14/10/2020 21:37
CGHTZ16,ERI-4G SITE DOWN,15/10/2020 1:16,1/1/1970 6:00
CGHTZ16,ERI-4G SITE DOWN,15/10/2020 0:44,15/10/2020 0:45
CGMIR34,ERI-4G SITE DOWN,14/10/2020 0:19,14/10/2020 0:30
CGMIR34,ERI-4G SITE DOWN,14/10/2020 0:44,14/10/2020 0:49
CGMIR34,ERI-4G SITE DOWN,14/10/2020 2:36,14/10/2020 2:43
CGMIR49,ERI-4G SITE DOWN,14/10/2020 0:19,14/10/2020 0:32
CGMIR49,ERI-4G SITE DOWN,14/10/2020 0:44,14/10/2020 0:53
CGMIR49,ERI-4G SITE DOWN,14/10/2020 2:36,14/10/2020 2:43
CGMIR74,ERI-4G SITE DOWN,14/10/2020 0:44,14/10/2020 0:49
CGMIR74,ERI-4G SITE DOWN,14/10/2020 2:36,14/10/2020 2:43
CGSKD81,ERI-4G SITE DOWN,14/10/2020 22:58,1/1/1970 6:00
CMSDR78,ERI-4G SITE DOWN,14/10/2020 22:37,1/1/1970 6:00
CXRMU45,ERI-4G SITE DOWN,15/10/2020 1:52,1/1/1970 6:00
DHBDD44,ERI-4G SITE DOWN,14/10/2020 0:12,14/10/2020 4:47
DHDHR32,ERI-4G SITE DOWN,14/10/2020 0:16,14/10/2020 0:36
DHDHR32,ERI-4G SITE DOWN,14/10/2020 1:38,14/10/2020 1:58
DHDHR32,ERI-4G SITE DOWN,14/10/2020 6:46,14/10/2020 7:06
DHDHR32,ERI-4G SITE DOWN,14/10/2020 8:50,14/10/2020 12:18
DHDHR32,ERI-4G SITE DOWN,14/10/2020 13:37,14/10/2020 13:57
DHDHR32,ERI-4G SITE DOWN,14/10/2020 14:41,14/10/2020 15:01
DHDHR32,ERI-4G SITE DOWN,14/10/2020 15:27,14/10/2020 15:47
DHDHR32,ERI-4G SITE DOWN,14/10/2020 22:15,14/10/2020 22:50
DHKDM36,ERI-4G SITE DOWN,14/10/2020 9:50,14/10/2020 10:24
DHKDM36,ERI-4G SITE DOWN,14/10/2020 13:53,14/10/2020 13:57
DHKDM36,ERI-4G SITE DOWN,14/10/2020 14:44,14/10/2020 14:54
DHKDM36,ERI-4G SITE DOWN,14/10/2020 15:13,14/10/2020 15:22
DHKDM36,ERI-4G SITE DOWN,14/10/2020 15:40,14/10/2020 15:52
DHKDM36,ERI-4G SITE DOWN,14/10/2020 16:34,14/10/2020 16:43
DHKDM36,ERI-4G SITE DOWN,14/10/2020 17:03,14/10/2020 17:12
DHKDM36,ERI-4G SITE DOWN,14/10/2020 17:27,14/10/2020 17:39
DHKDM36,ERI-4G SITE DOWN,14/10/2020 18:21,14/10/2020 18:29
FNCGL06,ERI-4G SITE DOWN,15/10/2020 0:15,1/1/1970 6:00
KCDGN11,ERI-4G SITE DOWN,14/10/2020 0:05,14/10/2020 1:42
KCPNC09,ERI-4G SITE DOWN,14/10/2020 0:08,14/10/2020 0:19
TNBPR05,ERI-4G SITE DOWN,14/10/2020 0:12,14/10/2020 1:48
TNBPR05,ERI-4G SITE DOWN,14/10/2020 0:12,14/10/2020 1:48
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 1:08,14/10/2020 1:14
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 2:50,14/10/2020 2:56
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 7:55,14/10/2020 8:22
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 10:52,14/10/2020 11:13
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 15:02,14/10/2020 15:49
BBSDR09,ERI-AC MAINS FAILURE,14/10/2020 16:48,1/1/1970 6:00
CGHTZ09,ERI-AC MAINS FAILURE,14/10/2020 13:03,14/10/2020 13:06
CGHTZ09,ERI-AC MAINS FAILURE,14/10/2020 13:06,14/10/2020 13:07
CGHTZ09,ERI-AC MAINS FAILURE,14/10/2020 13:07,14/10/2020 13:20
CGHTZ16,ERI-AC MAINS FAILURE,14/10/2020 13:03,14/10/2020 13:20
CGKTL01,ERI-AC MAINS FAILURE,14/10/2020 10:08,14/10/2020 10:18
CGKTL01,ERI-AC MAINS FAILURE,14/10/2020 10:44,14/10/2020 10:47
CGKTL01,ERI-AC MAINS FAILURE,14/10/2020 11:11,14/10/2020 11:22
CGMIR34,ERI-AC MAINS FAILURE,14/10/2020 15:28,14/10/2020 15:37
CGMIR34,ERI-AC MAINS FAILURE,14/10/2020 17:56,14/10/2020 18:01
CGMIR34,ERI-AC MAINS FAILURE,14/10/2020 18:51,14/10/2020 19:56
CGMIR49,ERI-AC MAINS FAILURE,14/10/2020 15:29,14/10/2020 15:34
CGMIR49,ERI-AC MAINS FAILURE,14/10/2020 15:34,14/10/2020 15:37
CGMIR49,ERI-AC MAINS FAILURE,14/10/2020 17:56,14/10/2020 18:00
CGMIR49,ERI-AC MAINS FAILURE,14/10/2020 18:51,14/10/2020 19:28
CGMIR57,ERI-AC MAINS FAILURE,14/10/2020 11:12,14/10/2020 11:33
CGMIR57,ERI-AC MAINS FAILURE,14/10/2020 13:40,14/10/2020 14:31
CGMIR74,ERI-AC MAINS FAILURE,14/10/2020 11:12,14/10/2020 11:15
CGMIR74,ERI-AC MAINS FAILURE,14/10/2020 11:15,14/10/2020 11:33
CGMIR74,ERI-AC MAINS FAILURE,14/10/2020 13:40,14/10/2020 13:45
CGMIR74,ERI-AC MAINS FAILURE,14/10/2020 13:45,14/10/2020 14:31
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 0:17,14/10/2020 0:23
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 1:37,14/10/2020 1:38
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 1:38,14/10/2020 2:05
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 2:07,14/10/2020 4:17
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 19:07,14/10/2020 21:05
CMSDR78,ERI-AC MAINS FAILURE,14/10/2020 21:05,1/1/1970 6:00
CXRMU45,ERI-AC MAINS FAILURE,14/10/2020 8:47,14/10/2020 16:44
CXRMU45,ERI-AC MAINS FAILURE,14/10/2020 16:44,14/10/2020 23:56
CXRMU45,ERI-AC MAINS FAILURE,14/10/2020 23:56,1/1/1970 6:00
DHBDD44,ERI-AC MAINS FAILURE,14/10/2020 9:24,14/10/2020 9:25
DHDHR32,ERI-AC MAINS FAILURE,14/10/2020 7:41,14/10/2020 12:19
FNCGL06,ERI-AC MAINS FAILURE,14/10/2020 23:21,1/1/1970 6:00
KCPNC09,ERI-AC MAINS FAILURE,14/10/2020 6:42,14/10/2020 7:07
KCPNC09,ERI-AC MAINS FAILURE,14/10/2020 10:31,14/10/2020 10:50
KCPNC09,ERI-AC MAINS FAILURE,14/10/2020 16:17,14/10/2020 16:18
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 3:14,14/10/2020 4:00
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 6:01,14/10/2020 6:47
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 13:36,14/10/2020 13:37
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 14:57,14/10/2020 15:04
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 15:11,14/10/2020 15:22
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 15:58,14/10/2020 16:00
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 18:30,14/10/2020 18:42
TNBPR05,ERI-AC MAINS FAILURE,14/10/2020 19:00,14/10/2020 19:04
CGHTZ16,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 19:15,14/10/2020 19:30
CGMIR49,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 0:49,14/10/2020 1:25
CGMIR49,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 0:49,14/10/2020 1:25
CGMIR49,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 2:44,14/10/2020 3:00
CGMIR49,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 2:44,14/10/2020 3:00
CGMIR57,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 2:45,14/10/2020 3:00
CGMIR74,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 0:49,14/10/2020 1:22
CGMIR74,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 0:49,14/10/2020 1:22
CGMIR74,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 2:45,14/10/2020 3:00
CGMIR74,ERI-AMS 15 MIN THRESHOLD CROSSING,14/10/2020 2:45,14/10/2020 3:00
CGMIR57,ERI-AMS 24 H THRESHOLD CROSSING,14/10/2020 2:45,15/10/2020 0:00
CGHTZ16,ERI-BTS EXTERNAL,14/10/2020 4:41,14/10/2020 4:43
CGHTZ16,ERI-BTS EXTERNAL,14/10/2020 21:27,14/10/2020 21:29
DHKDM36,ERI-CALENDAR CLOCK MISALIGNED,14/10/2020 9:47,14/10/2020 10:25
CGHTZ09,ERI-CALENDAR CLOCK NTP SERVER UNAVAILABLE,14/10/2020 22:55,14/10/2020 23:10
CGHTZ09,ERI-CALENDAR CLOCK NTP SERVER UNAVAILABLE,14/10/2020 23:32,14/10/2020 23:50
DHBDD44,ERI-CALENDAR CLOCK NTP SERVER UNAVAILABLE,14/10/2020 6:24,14/10/2020 8:48
DHBDD44,ERI-CALENDAR CLOCK NTP SERVER UNAVAILABLE,14/10/2020 6:29,14/10/2020 8:48
BBSDR09,ERI-DC LOW VOLTAGE,14/10/2020 17:54,1/1/1970 6:00
CMSDR78,ERI-DC LOW VOLTAGE,14/10/2020 21:05,1/1/1970 6:00
CXRMU45,ERI-DC LOW VOLTAGE,14/10/2020 23:56,1/1/1970 6:00
DHBDD44,ERI-DC LOW VOLTAGE,14/10/2020 9:25,14/10/2020 9:25
FNCGL06,ERI-DC LOW VOLTAGE,14/10/2020 23:21,1/1/1970 6:00
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 0:33,14/10/2020 0:34
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 1:21,14/10/2020 1:22
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 3:55,14/10/2020 3:56
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 4:33,14/10/2020 4:34
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 9:24,14/10/2020 9:25
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 10:44,14/10/2020 10:45
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 11:49,14/10/2020 11:50
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 15:50,14/10/2020 15:51
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 16:44,14/10/2020 16:45
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:21,14/10/2020 18:23
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:23,14/10/2020 18:26
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:26,14/10/2020 18:38
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:38,14/10/2020 18:38
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:38,14/10/2020 18:41
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:41,14/10/2020 18:51
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:51,14/10/2020 18:56
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 18:56,14/10/2020 19:10
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:10,14/10/2020 19:12
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:12,14/10/2020 19:13
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:13,14/10/2020 19:22
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:22,14/10/2020 19:24
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:24,14/10/2020 19:31
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:31,14/10/2020 19:36
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:36,14/10/2020 19:37
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:37,14/10/2020 19:40
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:40,14/10/2020 19:42
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:42,14/10/2020 19:45
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:45,14/10/2020 19:46
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:46,14/10/2020 19:53
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:53,14/10/2020 19:53
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:53,14/10/2020 19:59
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 19:59,14/10/2020 20:03
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 20:03,14/10/2020 20:08
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 20:12,14/10/2020 20:13
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 21:30,14/10/2020 21:31
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 21:58,14/10/2020 22:00
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 22:05,14/10/2020 22:08
CGHTZ09,ERI-DOOR OPEN ALARM,14/10/2020 23:16,14/10/2020 23:17
CGHTZ09,ERI-DOOR OPEN ALARM,15/10/2020 0:51,15/10/2020 0:52
CGHTZ09,ERI-DOOR OPEN ALARM,15/10/2020 1:10,15/10/2020 1:11
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 4:42,14/10/2020 4:42
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 4:42,14/10/2020 7:58
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 7:58,14/10/2020 8:01
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 8:01,14/10/2020 8:03
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 8:03,14/10/2020 8:31
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 8:31,14/10/2020 8:51
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 8:51,14/10/2020 8:54
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 8:54,14/10/2020 9:04
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 9:04,14/10/2020 9:13
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 9:13,14/10/2020 9:28
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 9:28,14/10/2020 9:42
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 9:42,14/10/2020 10:19
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 10:19,14/10/2020 10:21
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 10:21,14/10/2020 10:36
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 10:36,14/10/2020 10:46
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 10:46,14/10/2020 11:15
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:15,14/10/2020 11:46
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:46,14/10/2020 11:54
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:54,14/10/2020 11:55
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:55,14/10/2020 11:57
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:57,14/10/2020 11:58
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:58,14/10/2020 11:59
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 11:59,14/10/2020 12:02
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 12:02,14/10/2020 12:12
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 12:12,14/10/2020 13:03
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 13:03,14/10/2020 13:20
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 13:20,14/10/2020 13:40
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 13:40,14/10/2020 13:58
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 13:58,14/10/2020 14:12
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:12,14/10/2020 14:16
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:16,14/10/2020 14:17
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:17,14/10/2020 14:18
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:18,14/10/2020 14:19
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:19,14/10/2020 14:41
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:41,14/10/2020 14:45
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:45,14/10/2020 14:52
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 14:52,14/10/2020 15:16
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 15:16,14/10/2020 15:18
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 15:18,14/10/2020 15:22
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 15:22,14/10/2020 15:59
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 15:59,14/10/2020 16:50
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 16:50,14/10/2020 17:09
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 17:09,14/10/2020 17:14
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 17:14,14/10/2020 17:14
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 17:14,14/10/2020 17:24
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 17:24,14/10/2020 17:52
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 17:52,14/10/2020 19:10
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 19:10,14/10/2020 19:42
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 19:42,14/10/2020 19:46
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 19:46,14/10/2020 21:23
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 21:23,14/10/2020 21:28
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 21:28,14/10/2020 21:28
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 21:28,14/10/2020 21:37
CGHTZ16,ERI-DOOR OPEN ALARM,14/10/2020 21:37,15/10/2020 0:00
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 0:00,15/10/2020 0:45
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 0:45,15/10/2020 0:54
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 0:54,15/10/2020 1:03
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 1:03,15/10/2020 1:08
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 1:08,15/10/2020 1:10
CGHTZ16,ERI-DOOR OPEN ALARM,15/10/2020 1:10,1/1/1970 6:00
FNCGL06,ERI-DOOR OPEN ALARM,14/10/2020 23:21,1/1/1970 6:00
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 0:20,14/10/2020 0:20
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 0:20,14/10/2020 6:42
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 6:42,14/10/2020 7:07
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 7:07,14/10/2020 7:11
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 7:11,14/10/2020 8:53
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 8:53,14/10/2020 10:31
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 10:31,14/10/2020 10:50
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 10:50,14/10/2020 10:53
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 10:53,14/10/2020 16:17
KCPNC09,ERI-DOOR OPEN ALARM,14/10/2020 16:17,14/10/2020 16:18
TNBPR05,ERI-DOOR OPEN ALARM,14/10/2020 1:59,14/10/2020 2:00
TNBPR05,ERI-DOOR OPEN ALARM,14/10/2020 5:10,14/10/2020 5:14
CGMIR34,ERI-EXTERNAL LINK FAILURE,15/10/2020 1:05,1/1/1970 6:00
CXRMU45,ERI-EXTERNAL LINK FAILURE,14/10/2020 10:05,1/1/1970 6:00
DHKDM36,ERI-EXTERNAL LINK FAILURE,14/10/2020 13:58,1/1/1970 6:00
KCDGN11,ERI-EXTERNAL LINK FAILURE,15/10/2020 0:23,1/1/1970 6:00
TNBPR05,ERI-EXTERNAL LINK FAILURE,14/10/2020 1:53,1/1/1970 6:00
CGMIR34,ERI-GENERATOR ON LOAD,14/10/2020 12:06,14/10/2020 14:20
CGHTZ09,ERI-HARDWARE ERROR,14/10/2020 19:43,14/10/2020 19:45
CGHTZ09,ERI-HARDWARE ERROR,15/10/2020 0:56,15/10/2020 0:56
CGHTZ09,ERI-HARDWARE ERROR,15/10/2020 1:02,15/10/2020 1:02
TGSDR21,ERI-HARDWARE ERROR,14/10/2020 0:23,14/10/2020 0:23
TGSDR21,ERI-HARDWARE ERROR,14/10/2020 2:39,14/10/2020 2:40
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 1:16,14/10/2020 1:21
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 1:21,14/10/2020 1:22
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 17:24,14/10/2020 17:27
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 17:27,14/10/2020 17:30
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 17:30,14/10/2020 17:51
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 17:51,14/10/2020 17:58
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 17:58,14/10/2020 18:12
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:12,14/10/2020 18:15
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:15,14/10/2020 18:21
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:21,14/10/2020 18:23
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:23,14/10/2020 18:26
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:26,14/10/2020 18:38
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:38,14/10/2020 18:38
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:38,14/10/2020 18:41
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:41,14/10/2020 18:41
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:41,14/10/2020 18:51
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:51,14/10/2020 18:56
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 18:56,14/10/2020 19:10
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 19:10,14/10/2020 19:12
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 19:12,14/10/2020 19:13
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 19:13,14/10/2020 19:22
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 19:22,14/10/2020 19:24
CGHTZ09,ERI-HIGH TEMPERATURE,14/10/2020 19:24,14/10/2020 19:31
KCDGN11,ERI-HIGH TEMPERATURE,14/10/2020 10:56,14/10/2020 17:33
CGHTZ09,ERI-HITLESS PHASE,14/10/2020 18:39,14/10/2020 19:11
CGHTZ09,ERI-INTER MMU CHANNEL FAILURE ,14/10/2020 19:43,14/10/2020 19:45
CGHTZ09,ERI-INTER MMU CHANNEL FAILURE ,15/10/2020 0:55,15/10/2020 1:05
BBSDR09,ERI-IVS FAULT,14/10/2020 18:04,1/1/1970 6:00
CGHTZ16,ERI-IVS FAULT,14/10/2020 11:57,14/10/2020 11:58
CGHTZ16,ERI-IVS FAULT,14/10/2020 11:58,14/10/2020 11:59
CGHTZ16,ERI-IVS FAULT,14/10/2020 17:14,14/10/2020 17:14
CGHTZ16,ERI-IVS FAULT,14/10/2020 17:24,14/10/2020 17:52
CGMIR74,ERI-IVS FAULT,14/10/2020 11:15,14/10/2020 11:33
CGMIR74,ERI-IVS FAULT,14/10/2020 11:33,14/10/2020 11:36
CGMIR74,ERI-IVS FAULT,14/10/2020 13:45,14/10/2020 14:31
CGMIR74,ERI-IVS FAULT,14/10/2020 14:31,14/10/2020 14:34
KCDGN11,ERI-IVS FAULT,14/10/2020 1:12,14/10/2020 1:12
KCDGN11,ERI-IVS FAULT,14/10/2020 1:12,14/10/2020 6:01
KCDGN11,ERI-IVS FAULT,14/10/2020 6:01,14/10/2020 8:31
KCPNC09,ERI-IVS FAULT,14/10/2020 8:53,14/10/2020 10:31
